id,label,sign_name_en,video_name
452,Discutir (debater),DISCUSS,20210411080600_6072d818c7d7a.mp4
441,Desgosto,DISGUST,20210114022648_60007ed8800c0.mp4
441,Desgosto,DISGUST,20210114022648_60007ed88a54c.mp4
441,Desgosto,DISGUST,20210401044007_60662197e1018.mp4
435,Demitir,DISMISS,20210114021924_60007d1c7cce7.mp4
435,Demitir,DISMISS,20210210075158_6023bacec0d0a.mp4
435,Demitir,DISMISS,20210402030046_60675bcecaa17.mp4
1472,Disputar,DISPUTE,20210210072946_6023b59a63e3f.mp4
1472,Disputar,DISPUTE,20210613010516_60c62cbc1697f.mp4
1472,Disputar,DISPUTE,20210623040627_60d38633da6db.mp4
1506,Angustiado,DISTRESSED,20210210112830_6023ed8ecf229.mp4
1506,Angustiado,DISTRESSED,20210505074728_609277c0d0919.mp4
1506,Angustiado,DISTRESSED,20210609073205_60c098a528c63.mp4
453,Distribuir,DISTRIBUTE,20210114024235_6000828bd5914.mp4
453,Distribuir,DISTRIBUTE,20210114024235_6000828be0bbc.mp4
453,Distribuir,DISTRIBUTE,20210402030136_60675c003c535.mp4
487,Mergulho,DIVE,20210115102031_6001969f0a7ae.mp4
487,Mergulho,DIVE,20210115102031_6001969f16374.mp4
487,Mergulho,DIVE,20210402030210_60675c22a7c52.mp4
454,Dividir,DIVIDE,20210114024325_600082bd4bf3f.mp4
454,Dividir,DIVIDE,20210114024325_600082bd55fa8.mp4
454,Dividir,DIVIDE,20210623040650_60d3864aa1f12.mp4
455,Divórcio,DIVORCE,20210114024355_600082db9ac0f.mp4
455,Divórcio,DIVORCE,20210114024355_600082dba4772.mp4
455,Divórcio,DIVORCE,20210402030151_60675c0f1eafa.mp4
519,Tonto (confuso),DIZZY,20210116123420_6003077ca7049.mp4
519,Tonto (confuso),DIZZY,20210116123420_6003077cb3229.mp4
519,Tonto (confuso),DIZZY,20210402030255_60675c4f9a8a9.mp4
475,Faz,DO,20210115070018_600167b2924cb.mp4
475,Faz,DO,20210115070018_600167b29ec1c.mp4
475,Faz,DO,20210402043257_6067716951d2e.mp4
458,Médico (doutor),DOCTOR,20210114030937_600088e1bf926.mp4
458,Médico (doutor),DOCTOR,20210114030937_600088e1cbad1.mp4
458,Médico (doutor),DOCTOR,20210402045357_60677655ecdaf.mp4
756,Documento,DOCUMENT,20210123063320_600c9620e0017.mp4
756,Documento,DOCUMENT,20210613010556_60c62ce4382ef.mp4
756,Documento,DOCUMENT,20210623040658_60d386528d8e1.mp4
457,Dólar,DOLLAR,20210114030816_600088909cc16.mp4
457,Dólar,DOLLAR,20210114030816_60008890a9772.mp4
457,Dólar,DOLLAR,20210402043131_606771137dd80.mp4
411,Asno,DONKEY,20210114112559_6000547744750.mp4
411,Asno,DONKEY,20210114112559_6000547750983.mp4
411,Asno,DONKEY,20210623032244_60d37bf4caf98.mp4
508,Rosquinha (de massa frita),DONUT,20210115041038_6001e8aeedfbd.mp4
508,Rosquinha (de massa frita),DONUT,20210621043149_60d0e9255bd0f.mp4
508,Rosquinha (de massa frita),DONUT,20210623100144_60d3d978acbc9.mp4
460,Dúvida (incerteza),DOUBT,20210114095805_6000e89d77e08.mp4
460,Dúvida (incerteza),DOUBT,20210114095805_6000e89d84a04.mp4
460,Dúvida (incerteza),DOUBT,20210402043213_6067713d5f724.mp4
497,Para baixo,DOWN,20210115110509_6001a115613da.mp4
497,Para baixo,DOWN,20210115110509_6001a1156db1d.mp4
497,Para baixo,DOWN,20210329031825_606219f1e48b2.mp4
512,Sonho,DREAM,20210116122354_6003050a2564c.mp4
512,Sonho,DREAM,20210116122354_6003050a32714.mp4
512,Sonho,DREAM,20210402043513_606771f19bf7c.mp4
399,Vestido,DRESS,20210113043723_5fff4bf3d1eec.mp4
399,Vestido,DRESS,20210114101308_600043646b69d.mp4
399,Vestido,DRESS,20210331040701_6064c8552a3d9.mp4
969,Formulário,FORM,20210127030812_6011ac0cd29cb.mp4
969,Formulário,FORM,20210129120601_60137b99ad758.mp4
969,Formulário,FORM,20210616030237_60ca3cbd385d5.mp4
1126,Anteriormente,FORMERLY,20210128033531_601303f327e93.mp4
1126,Anteriormente,FORMERLY,20210505115050_6092b0ca4daf1.mp4
1126,Anteriormente,FORMERLY,20210929044311_6154c1cfd7693.mp4
785,Instituição,FOUNDATION,20210123065112_600c9a5049a7a.mp4
785,Instituição,FOUNDATION,20210124040008_600dc3b8edc6e.mp4
785,Instituição,FOUNDATION,20210404042326_606a122e8c3b3.mp4
655,Fonte de água,FOUNTAIN,20210123122737_600c4069660cf.mp4
655,Fonte de água,FOUNTAIN,20210210073214_6023b62ec41d4.mp4
655,Fonte de água,FOUNTAIN,20210623042247_60d38a0720366.mp4
683,Raposa,FOX,20210123124044_600c437cb8a13.mp4
683,Raposa,FOX,20210123070714_600c9e126a625.mp4
683,Raposa,FOX,20210623100004_60d3d914edadc.mp4
688,Sarda,FRECKLES,20210123124250_600c43fa1e197.mp4
688,Sarda,FRECKLES,20210124085546_600e0902da240.mp4
688,Sarda,FRECKLES,20210404042428_606a126c53bfd.mp4
673,Livre,FREE,20210123123608_600c42683bce3.mp4
673,Livre,FREE,20210123065348_600c9aecbd39f.mp4
673,Livre,FREE,20210404042338_606a123acfe4f.mp4
639,Congelar,FREEZE,20210123121636_600c3dd45dc80.mp4
639,Congelar,FREEZE,20210404043941_606a15fdc4ad8.mp4
639,Congelar,FREEZE,20210505120742_6092b4be0ecac.mp4
736,Calouro,FRESHMAN,20210123062122_600c9352420db.mp4
736,Calouro,FRESHMAN,20210124034240_600dbfa032145.mp4
736,Calouro,FRESHMAN,20210404044020_606a16243d1f9.mp4
692,Sexta-feira,FRIDAY,20210123124433_600c4461a1277.mp4
692,Sexta-feira,FRIDAY,20210124085650_600e0942d74f5.mp4
692,Sexta-feira,FRIDAY,20210404044238_606a16ae270e3.mp4
629,Amigo,FRIEND,20210123120917_600c3c1d11f60.mp4
629,Amigo,FRIEND,20210123061357_600c9195833f3.mp4
629,Amigo,FRIEND,20210329080332_60625cc4420a7.mp4
821,Amigável,FRIENDLY,20210127093817_60115eb929de7.mp4
821,Amigável,FRIENDLY,20210128115600_60137940926fa.mp4
821,Amigável,FRIENDLY,20210929044104_6154c150c1fca.mp4
808,Rã (sapo),FROG,20210123070651_600c9dfbb47c7.mp4
808,Rã (sapo),FROG,20210124041037_600dc62d4e899.mp4
808,Rã (sapo),FROG,20210404045632_606a19f026e23.mp4
1473,Água congelada,FROZEN WATER,20210210072949_6023b59d1f56f.mp4
1473,Água congelada,FROZEN WATER,20210623032119_60d37b9f25dcc.mp4
1473,Água congelada,FROZEN WATER,20210929043751_6154c08f7a650.mp4
658,Fruta,FRUIT,20210123122928_600c40d84c84f.mp4
658,Fruta,FRUIT,20210123064158_600c982658ad9.mp4
658,Fruta,FRUIT,20210404045618_606a19e277789.mp4
542,Cheio,FULL,20210117041140_60048bec1419e.mp4
542,Cheio,FULL,20210117041140_60048bec1c595.mp4
542,Cheio,FULL,20210402063836_60678edc27075.mp4
755,Diversão,FUN,20210123063301_600c960d7640a.mp4
755,Diversão,FUN,20210209064104_60230170b65fb.mp4
755,Diversão,FUN,20210404050020_606a1ad4b0c32.mp4
771,Função,FUNCTION,20210123064219_600c983bcc29b.mp4
771,Função,FUNCTION,20210124035759_600dc3371f421.mp4
771,Função,FUNCTION,20210404050419_606a1bc365559.mp4
661,Funeral,FUNERAL,20210123123049_600c412951136.mp4
661,Funeral,FUNERAL,20210123064244_600c9854f0b2a.mp4
661,Funeral,FUNERAL,20210623042311_60d38a1f6521c.mp4
763,Engraçado,FUNNY,20210123063559_600c96bfda989.mp4
763,Engraçado,FUNNY,20210127011653_601191f57028e.mp4
763,Engraçado,FUNNY,20210404050135_606a1b1f659c0.mp4
208,Cego,BLIND,20201222044842_5fe24d9a35014.mp4
208,Cego,BLIND,20201223084222_5fe3d5de94975.mp4
208,Cego,BLIND,20210329124530_6061f61a91053.mp4
313,Piscar os olhos,BLINK/WINK,20201224031029_5fe4d995e7a7a.mp4
313,Piscar os olhos,BLINK/WINK,20201229020619_5feb620bdb620.mp4
313,Piscar os olhos,BLINK/WINK,20210331034303_6064c2b75f651.mp4
1233,Bloquear,BLOCK,20210128060134_6013262ebc135.mp4
1233,Bloquear,BLOCK,20210505115017_6092b0a95b1d0.mp4
1233,Bloquear,BLOCK,20210611050243_60c3c163574e9.mp4
291,Loiro,BLOND,20201224014531_5fe4c5ab0f0bb.mp4
291,Loiro,BLOND,20201229012846_5feb593ed3e47.mp4
291,Loiro,BLOND,20210331030943_6064bae757ca4.mp4
324,Sangue,BLOOD,20201224032255_5fe4dc7f54599.mp4
324,Sangue,BLOOD,20201229021618_5feb646239ff7.mp4
324,Sangue,BLOOD,20210331035653_6064c5f5a4e84.mp4
273,Flor,BLOSSOM,20201224083302_5fe47c6e0c51b.mp4
273,Flor,BLOSSOM,20201229010136_5feb52e0aa934.mp4
273,Flor,BLOSSOM,20210128120804_60122a9433de0.mp4
268,Explodir,BLOW-UP,20201224082925_5fe47b958cec0.mp4
268,Explodir,BLOW-UP,20201229125740_5feb51f49b707.mp4
268,Explodir,BLOW-UP,20210623041857_60d389219077e.mp4
223,Azul,BLUE,20201224074815_5fe471ef54975.mp4
223,Azul,BLUE,20201224064827_5fe50cab69973.mp4
223,Azul,BLUE,20210331015516_6064a974c0e98.mp4
225,Barco,BOAT,20201224074851_5fe47213eb3b4.mp4
225,Barco,BOAT,20201224064914_5fe50cda159a0.mp4
225,Barco,BOAT,20210202052044_6019b41c80865.mp4
254,Corpo,BODY,20201224081948_5fe479546c196.mp4
254,Corpo,BODY,20201227073502_5fe86356df555.mp4
254,Corpo,BODY,20210331022959_6064b197df23f.mp4
271,Ferver,BOIL,20201224083119_5fe47c07a8eab.mp4
271,Ferver,BOIL,20201229125903_5feb524750279.mp4
271,Ferver,BOIL,20210331025444_6064b7640f06c.mp4
228,Bomba,BOMB,20201224074941_5fe472456ca53.mp4
228,Bomba,BOMB,20201224065133_5fe50d6598735.mp4
228,Bomba,BOMB,20210331015533_6064a9858cb59.mp4
1075,Osso,BONE,20210128121615_60122c7f59647.mp4
1075,Osso,BONE,20210202070445_601923bd437c7.mp4
1075,Osso,BONE,20210619023905_60ce2bb9a7d97.mp4
1269,Livro,BOOK,20210128062257_60132b31f2f18.mp4
1269,Livro,BOOK,20210505030959_6092df77822f0.mp4
1269,Livro,BOOK,20210617051019_60cbac2b80ecd.mp4
1337,Bota,BOOT,20210202064637_60191f7d6db05.mp4
1337,Bota,BOOT,20210613113423_60c6176fca16e.mp4
1337,Bota,BOOT,20210623032857_60d37d6981577.mp4
301,Nascer,BORN,20201224020334_5fe4c9e6d360f.mp4
301,Nascer,BORN,20201229014037_5feb5c0512aee.mp4
301,Nascer,BORN,20210331030921_6064bad17beb1.mp4
1467,Pedir algo emprestado,BORROW,20210210071301_6023b1ad30ece.mp4
1467,Pedir algo emprestado,BORROW,20210331034318_6064c2c698e79.mp4
1467,Pedir algo emprestado,BORROW,20210619024513_60ce2d29d2250.mp4
246,Chefe,BOSS,20201224081514_5fe47842a4c61.mp4
246,Chefe,BOSS,20201224070005_5fe50f650baa3.mp4
246,Chefe,BOSS,20210331021104_6064ad2874678.mp4
217,Ambos,BOTH,20201224074428_5fe4710c7a9ed.mp4
217,Ambos,BOTH,20201224064548_5fe50c0cd9bc3.mp4
217,Ambos,BOTH,20210329080118_60625c3e421cd.mp4
1383,Incômodo,BOTHER,20210203010846_601aca8e29b2e.mp4
1383,Incômodo,BOTHER,20210617085227_60cb377b21842.mp4
1383,Incômodo,BOTHER,20210623043654_60d38d5649c61.mp4
603,Ontem,YESTERDAY,20210117052708_60049d9c88e2b.mp4
603,Ontem,YESTERDAY,20210117052708_60049d9c92d5e.mp4
603,Ontem,YESTERDAY,20210402064005_60678f3514d72.mp4
786,Jovem,YOUNG,20210123065143_600c9a6fac4e1.mp4
786,Jovem,YOUNG,20210407090839_606da0c79f729.mp4
786,Jovem,YOUNG,20210617091331_60cb3c6b11b68.mp4
950,Zero,ZERO,20210126080857_6010a1093b430.mp4
950,Zero,ZERO,20210127061941_6011d8ed0fd16.mp4
950,Zero,ZERO,20210621053522_60d0f80a03565.mp4
1512,Zíper,ZIPPER,20210211014908_602560042e893.mp4
1512,Zíper,ZIPPER,20210505041903_6092efa759ac1.mp4
1512,Zíper,ZIPPER,20210621054107_60d0f9637a507.mp4
280,Giz,CHALK,20201224083745_5fe47d89933c4.mp4
280,Giz,CHALK,20210505101649_60929ac1dcc73.mp4
280,Giz,CHALK,20210623042558_60d38ac65cbab.mp4
257,Desafio,CHALLENGE,20201224082032_5fe479809793a.mp4
257,Desafio,CHALLENGE,20201227073601_5fe8639186832.mp4
257,Desafio,CHALLENGE,20210331022952_6064b1902b22c.mp4
235,Campeão,CHAMP,20201224075453_5fe4737dba007.mp4
235,Campeão,CHAMP,20201224065437_5fe50e1d12369.mp4
235,Campeão,CHAMP,20210331015546_6064a9923d3b3.mp4
245,Chance,CHANCE,20201224081321_5fe477d1e3b36.mp4
245,Chance,CHANCE,20201224065927_5fe50f3f55591.mp4
245,Chance,CHANCE,20210623033734_60d37f6e331f6.mp4
299,Mudar,CHANGE,20201224015714_5fe4c86a34465.mp4
299,Mudar,CHANGE,20210210073209_6023b62929ba3.mp4
299,Mudar,CHANGE,20210331030940_6064bae45933f.mp4
144,Capítulo,CHAPTER,20201221045352_5fe0fd509ac4c.mp4
144,Capítulo,CHAPTER,20201221045352_5fe0fd50a6c89.mp4
144,Capítulo,CHAPTER,20210329110249_6061de0941ca8.mp4
802,Pessoa encantadora,CHARMING PERSON,20210123070406_600c9d56d55cc.mp4
802,Pessoa encantadora,CHARMING PERSON,20210407095455_606dab9f13361.mp4
802,Pessoa encantadora,CHARMING PERSON,20210619025202_60ce2ec2bf084.mp4
1242,Correr atrás,CHASE,20210128060516_6013270c427a5.mp4
1242,Correr atrás,CHASE,20210505051238_6092fc36be4f9.mp4
1242,Correr atrás,CHASE,20210613125714_60c62ada2d6fb.mp4
339,Bater papo,CHAT,20210113031031_5fff3797c28c3.mp4
339,Bater papo,CHAT,20210114112721_600054c926391.mp4
339,Bater papo,CHAT,20210331015521_6064a979cf12c.mp4
224,Barato,CHEAP,20201224074838_5fe4720694769.mp4
224,Barato,CHEAP,20201224064855_5fe50cc7a1e1a.mp4
224,Barato,CHEAP,20210331015534_6064a986a39af.mp4
264,Trapacear,CHEAT,20201224082720_5fe47b18e3db6.mp4
264,Trapacear,CHEAT,20201227090152_5fe877b01e5b0.mp4
264,Trapacear,CHEAT,20210623100639_60d3da9f514f8.mp4
265,Enganar,CHEAT,20201224082744_5fe47b309b5e8.mp4
265,Enganar,CHEAT,20201227090436_5fe87854c295c.mp4
265,Enganar,CHEAT,20210331023005_6064b19d276a5.mp4
336,Verificar,CHECK,20201224055557_5fe5005dea6e6.mp4
336,Verificar,CHECK,20201229023635_5feb6923083bb.mp4
336,Verificar,CHECK,20210808033729_6110246920547.mp4
286,Jogo de damas,CHECKERS,20201224013450_5fe4c32a2417e.mp4
286,Jogo de damas,CHECKERS,20201229011902_5feb56f68ac21.mp4
286,Jogo de damas,CHECKERS,20210331030946_6064baeae44ab.mp4
129,Maçã (rosto),CHEEKBONE,20201221034152_5fe0ec70e7cfc.mp4
129,Maçã (rosto),CHEEKBONE,20201221034152_5fe0ec70f1f40.mp4
129,Maçã (rosto),CHEEKBONE,20210329013716_6062023c52e7c.mp4
1085,Química,CHEMISTRY,20210128122242_60122e029e06e.mp4
1085,Química,CHEMISTRY,20210505110137_6092a541a9633.mp4
1085,Química,CHEMISTRY,20210605035828_60bbc9543cb4b.mp4
331,Tórax,CHEST,20201224055301_5fe4ffad2be84.mp4
331,Tórax,CHEST,20201229022715_5feb66f3a3421.mp4
331,Tórax,CHEST,20210331040731_6064c873367da.mp4
1275,Mastigar,CHEW,20210128062514_60132bba7dc36.mp4
1275,Mastigar,CHEW,20210505031026_6092df9287f21.mp4
1275,Mastigar,CHEW,20210621054327_60d0f9ef9af3a.mp4
78,Criança,CHILD,20201221014043_5fe0d00bf01c5.mp4
78,Criança,CHILD,20201221014044_5fe0d00c00e59.mp4
78,Criança,CHILD,20210329010426_6061fa8a638c1.
321,Queixo,CHIN,20210330054752_60638e78bfb9f.mp4
321,Queixo,CHIN,20210330054752_60638e78d60df.mp4
321,Queixo,CHIN,20210331035643_6064c5eb110b3.mp4
1010,Piedade,PITY,20210127055902_6011d41646284.mp4
1010,Piedade,PITY,20210505032433_6092e2e1ec214.mp4
1010,Piedade,PITY,20210619025443_60ce2f6359c5d.mp4
1014,Pizza,PIZZA,20210127060032_6011d47020e5a.mp4
1014,Pizza,PIZZA,20210129121655_60137e273021d.mp4
1014,Pizza,PIZZA,20210605032438_60bbc166d3702.mp4
1271,Lugar,PLACE,20210128062405_60132b7599066.mp4
1271,Lugar,PLACE,20210505031020_6092df8c08e1e.mp4
1271,Lugar,PLACE,20210617051200_60cbac9093d8b.mp4
1327,Sementes de plantas,PLANT-SEEDS,20210129122544_6013803857aa9.mp4
1327,Sementes de plantas,PLANT-SEEDS,20210610042901_60c267fda689d.mp4
1327,Sementes de plantas,PLANT-SEEDS,20210623100307_60d3d9cb533ea.mp4
804,Plástico,PLASTIC,20210123070458_600c9d8aa5ca2.mp4
804,Plástico,PLASTIC,20210124040952_600dc60026589.mp4
804,Plástico,PLASTIC,20210623095630_60d3d83e43206.mp4
1157,Jogar basquetebol,PLAY BASKETBALL,20210210112602_6023ecfa1a6a0.mp4
1157,Jogar basquetebol,PLAY BASKETBALL,20210501073028_608d2dc440cb4.mp4
1157,Jogar basquetebol,PLAY BASKETBALL,20210617090641_60cb3ad1f2d52.mp4
1476,Jogar futebol,PLAY SOCCER,20210210073212_6023b62c45c06.mp4
1476,Jogar futebol,PLAY SOCCER,20210210110546_6023e83ab37aa.mp4
1476,Jogar futebol,PLAY SOCCER,20210617091257_60cb3c49dffec.mp4
216,Agradável,PLEASANT,20201224074414_5fe470fe8905d.mp4
216,Agradável,PLEASANT,20201224064511_5fe50be7b7237.mp4
216,Agradável,PLEASANT,20210331112433_6064862194c2d.mp4
610,Por favor,PLEASE,20210117054109_6004a0e5dab43.mp4
610,Por favor,PLEASE,20210117054109_6004a0e5e3fce.mp4
610,Por favor,PLEASE,20210623095714_60d3d86ab6635.mp4
600,Muito,PLENTY,20210117052243_60049c933f772.mp4
600,Muito,PLENTY,20210117052243_60049c93483e8.mp4
600,Muito,PLENTY,20210128035804_6013093c971cd.mp4
609,Poema,POEM,20210117054027_6004a0bb0ce4a.mp4
609,Poema,POEM,20210117054027_6004a0bb18eaa.mp4
609,Poema,POEM,20210402070458_6067950a7169d.mp4
939,Poesia,POETRY,20210126075735_60109e5fac369.mp4
939,Poesia,POETRY,20210127060114_6011d49ad4ca1.mp4
939,Poesia,POETRY,20210605034415_60bbc5ff6d751.
822,Apontar para,POINT-TO,20210127104425_60116e39a5515.mp4
822,Apontar para,POINT-TO,20210202061311_6019c067d4c62.mp4
822,Apontar para,POINT-TO,20210929044519_6154c24fdedd8.mp4
555,Educado,POLITE,20210117042811_60048fcbb6eda.mp4
555,Educado,POLITE,20210210072921_6023b58128ac1.mp4
555,Educado,POLITE,20210402100119_6067be5f58f60.mp4
315,Política,POLITICS,20201224031402_5fe4da6af1884.mp4
315,Política,POLITICS,20201229020839_5feb629769f4a.mp4
315,Política,POLITICS,20210128121957_60122d5d8bca8.mp4
1015,Pobre,POOR,20210127060054_6011d486bc9b4.mp4
1015,Pobre,POOR,20210129121715_60137e3b5a4bd.mp4
1015,Pobre,POOR,20210605032457_60bbc1794cf52.mp4
516,Surgir,POP-UP,20210116122727_600305df6b0e8.mp4
516,Surgir,POP-UP,20210116122727_600305df75170.mp4
516,Surgir,POP-UP,20210401044629_60662315b98bb.mp4
1012,Pipoca,POPCORN,20210127055946_6011d4422a15e.mp4
1012,Pipoca,POPCORN,20210210080956_6023bf047b6ef.mp4
1012,Pipoca,POPCORN,20210619025548_60ce2fa439b3f.mp4
1315,Adiar,POSTPONE,20210128115528_601379208ddb8.mp4
1315,Adiar,POSTPONE,20210331112400_606486006d18e.mp4
1315,Adiar,POSTPONE,20210929043526_6154bffedfc4f.mp4
825,Batata,POTATO,20210127111406_6011752e3f89c.mp4
825,Batata,POTATO,20210329050754_6062339aa41d6.mp4
825,Batata,POTATO,20210611045600_60c3bfd092ee6.mp4
1373,Enfatizar,EMPHASIZE,20210203010052_601ac8b4a7e12.mp4
1373,Enfatizar,EMPHASIZE,20210407085341_606d9d45d0456.mp4
1373,Enfatizar,EMPHASIZE,20210616020016_60ca2e2074d7e.mp4
948,Vazio,EMPTY,20210126080814_6010a0decc61b.mp4
948,Vazio,EMPTY,20210210112542_6023ece68ae7d.mp4
948,Vazio,EMPTY,20210621052746_60d0f642229b2.mp4
370,Encorajar,ENCOURAGE,20210113035743_5fff42a79ec99.mp4
370,Encorajar,ENCOURAGE,20210115065627_600166cba1434.mp4
370,Encorajar,ENCOURAGE,20210331023018_6064b1aa05713.mp4
376,Fim,END,20210113040419_5fff443379e8d.mp4
376,Fim,END,20210115093839_60018ccfa0644.mp4
376,Fim,END,20210331025237_6064b6e53ada8.mp4
923,Motor,ENGINE,20210126074556_60109ba4d535c.mp4
923,Motor,ENGINE,20210618031946_60cce3c2dac85.mp4
923,Motor,ENGINE,20210623095209_60d3d7391a3a8.mp4
622,Suficiente,ENOUGH,20210117054947_6004a2eb7b560.mp4
622,Suficiente,ENOUGH,20210117054947_6004a2eb84a98.mp4
622,Suficiente,ENOUGH,20210402061237_606788c50ade9.mp4
95,Entrar,ENTER,20201221022315_5fe0da031e8f2.mp4
95,Entrar,ENTER,20201221022315_5fe0da032370b.mp4
95,Entrar,ENTER,20210329010418_6061fa82d1228.mp4
410,Ambiente,ENVIRONMENT,20210114112520_60005450b9d29.mp4
410,Ambiente,ENVIRONMENT,20210114112520_60005450c2ffd.mp4
410,Ambiente,ENVIRONMENT,20210329080118_60625c3eede40.mp4
588,Igual (similar),EQUAL,20210117051502_60049ac6a5b8e.mp4
588,Igual (similar),EQUAL,20210128121039_60122b2f8907b.mp4
588,Igual (similar),EQUAL,20210210105503_6023e5b71a073.mp4
1511,Ideia igual,EQUAL IDEA,20210210115230_6023f32e736fd.mp4
1511,Ideia igual,EQUAL IDEA,20210505101640_60929ab8dcd5b.mp4
1511,Ideia igual,EQUAL IDEA,20210617084930_60cb36ca616dc.mp4
566,Equipamento,EQUIPMENT,20210117043957_6004928daa531.mp4
566,Equipamento,EQUIPMENT,20210117043957_6004928db41bb.mp4
566,Equipamento,EQUIPMENT,20210402063851_60678eeb1ffd5.mp4
1225,Apagar,ERASE,20210128055849_60132589c444e.mp4
1225,Apagar,ERASE,20210505075328_60927928b7fed.mp4
1225,Apagar,ERASE,20210929044403_6154c203f0b72.mp4
1224,Apagar o quadro,ERASE-BOARD,20210128055822_6013256ecf663.mp4
1224,Apagar o quadro,ERASE-BOARD,20210505051216_6092fc201fe9f.mp4
1224,Apagar o quadro,ERASE-BOARD,20210929044428_6154c21c6db56.mp4
1341,Ereto,ERECT,20210202065722_60192202f1c04.mp4
1341,Ereto,ERECT,20210616020041_60ca2e398a6aa.mp4
1341,Ereto,ERECT,20210623041357_60d387f55b3c8.mp4
466,Escapar,ESCAPE,20210115063131_600160f3ec4d1.mp4
466,Escapar,ESCAPE,20210115063132_600160f407427.mp4
466,Escapar,ESCAPE,20210623041413_60d3880524640.mp4
569,Etc,ETCETERA,20210117044451_600493b3f4164.mp4
569,Etc,ETCETERA,20210616021927_60ca329f1427b.mp4
569,Etc,ETCETERA,20210623041614_60d3887e8c146.mp4
532,Avaliar,EVALUATE,20210117030258_60047bd2d8086.mp4
532,Avaliar,EVALUATE,20210117030258_60047bd2e329f.mp4
532,Avaliar,EVALUATE,20210402070338_606794ba572fa.mp4
908,Mais ainda,EVEN MORE,20210126074005_60109a453fcec.mp4
908,Mais ainda,EVEN MORE,20210618030137_60ccdf811c441.mp4
908,Mais ainda,EVEN MORE,20210623051352_60d3960029dbd.mp4
601,Noite,EVENING,20210126075113_60109ce13c0e0.mp4
601,Noite,EVENING,20210127054412_6011d09c288d3.mp4
601,Noite,EVENING,20210618032534_60cce51e0ed67.mp4
816,Toda sexta-feira,EVERY-FRIDAY,20210124041612_600dc77c202e7.mp4
816,Toda sexta-feira,EVERY-FRIDAY,20210124090102_600e0a3ec94fc.mp4
816,Toda sexta-feira,EVERY-FRIDAY,20210404043904_606a15d8b5166.mp4
716,Superficie lisa,SMOOTH-SURFACE,20210123055924_600c8e2c3d9cc.mp4
716,Superficie lisa,SMOOTH-SURFACE,20210621054746_60d0faf256a48.mp4
716,Superficie lisa,SMOOTH-SURFACE,20210623100420_60d3da1453242.mp4
1105,Serpente,SNAKE,20210128123442_601230d24226f.mp4
1105,Serpente,SNAKE,20210202071128_6019255005cb5.mp4
1105,Serpente,SNAKE,20210610043110_60c2687e63575.mp4
1055,Espirrar,SNEEZE,20210128120448_601229d02d13b.mp4
1055,Espirrar,SNEEZE,20210202065853_6019225d41633.mp4
1055,Espirrar,SNEEZE,20210616021620_60ca31e4b178c.mp4
596,Mais ou menos,SO-SO,20210117052016_60049c00d652e.mp4
596,Mais ou menos,SO-SO,20210117052016_60049c00e1f1c.mp4
596,Mais ou menos,SO-SO,20210402080523_6067a33315a6c.mp4
1094,Sabão,SOAP,20210128122801_60122f4166f7f.mp4
1094,Sabão,SOAP,20210202070917_601924cde418e.mp4
1094,Sabão,SOAP,20210610040506_60c26262ecac4.mp4
1117,Trabalho Social,SOCIAL-WORK,20210128124026_6012322aa4148.mp4
1117,Trabalho Social,SOCIAL-WORK,20210202071507_6019262ba83a6.mp4
1117,Trabalho Social,SOCIAL-WORK,20210621051516_60d0f354d4a50.mp4
145,Interação social,SOCIAL/INTERACT,20201221045457_5fe0fd91eab72.mp4
145,Interação social,SOCIAL/INTERACT,20201221045458_5fe0fd9201ee1.mp4
145,Interação social,SOCIAL/INTERACT,20210329010359_6061fa6f0aeaf.mp4
619,Sociedade,SOCIETY,20210117054747_6004a273374fa.mp4
619,Sociedade,SOCIETY,20210117054747_6004a273441c6.mp4
619,Sociedade,SOCIETY,20210402093529_6067b8515dc12.mp4
1072,Meias,SOCKS,20210128121424_60122c1081aac.mp4
1072,Meias,SOCKS,20210202070320_601923680a0b7.mp4
1072,Meias,SOCKS,20210618031215_60cce1ff0db96.mp4
1069,Macio,SOFT,20210128121259_60122bbbb35a3.mp4
1069,Macio,SOFT,20210202070153_601923110a1c2.mp4
1069,Macio,SOFT,20210617051331_60cbacebe872f.mp4
951,Alguns,SOME,20210127093457_60115df1872e4.mp4
951,Alguns,SOME,20210209064641_602302c1c6dce.mp4
951,Alguns,SOME,20210505074727_609277bf00d89.mp4
64,Algo,SOMETHING,20201221124056_5fe0c2088bbce.mp4
64,Algo,SOMETHING,20201221124056_5fe0c20890691.mp4
64,Algo,SOMETHING,20210329075727_60625b57b5913.mp4
955,Às vezes,SOMETIMES,20210127111116_601174843f1ae.mp4
955,Às vezes,SOMETIMES,20210210111149_6023e9a5a4e41.mp4
955,Às vezes,SOMETIMES,20210611044959_60c3be6730789.mp4
1060,Filho,SON,20210128120714_60122a622947d.mp4
1060,Filho,SON,20210202065917_601922754242f.mp4
1060,Filho,SON,20210616022852_60ca34d47a3fe.mp4
484,Breve,SOON,20210115101723_600195e3444ae.mp4
484,Breve,SOON,20210115101723_600195e350789.mp4
484,Breve,SOON,20210401094914_6065c14a2912e.mp4
1047,Desculpa,SORRY,20210127115913_60122881e9265.mp4
1047,Desculpa,SORRY,20210505120443_6092b40b850a4.mp4
1047,Desculpa,SORRY,20210613010219_60c62c0b695bb.mp4
